SR,SKU,Name,Address,Phone,Category,URL,Serves Beer,Serves Breakfast,Serves Brunch,Serves Dinner,Serves Lunch,Serves Vegetarian Food,Serves Wine,Takeout,Delivery,Dine In,Business Status,Rating,User Ratings Total,Latitude,Longitude
492,,Allô Pizza Jouvence,"RFHJ+JCR, Unnamed Rd, Yaoundé, Cameroon",6 51 34 52 24,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=14020325380653995147,True,False,True,True,True,False,False,True,True,True,OPERATIONAL,3.7,318,3.8291192,11.4810152
493,,CAMLi Fast Food delivery snack bar,"RHV2+5JW quartier limousine, Yaoundé, Cameroon",6 51 25 28 30,"- restaurant
- meal_takeaway
- meal_delivery
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=18043787514155827266,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,5,2,3.842937499999999,11.5515625
494,,GAME ZONE,"Transformateur NGOUSSO Face Cap Finance, Yaoundé, Cameroon",6 90 03 00 60,"- restaurant
- bar
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=1264351245953031300,True,False,False,False,False,False,True,True,False,True,OPERATIONAL,4.6,47,3.8944587,11.5491402
495,,"Restaurant ""The Grill Garden"" Yaoundé","Entre Sogea satom et l'ambassade d'Israël, 1 Rue 1874, Yaoundé, Cameroon",6 99 99 88 38,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=8202997521510507906,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,4.2,50,3.8923655,11.5167272
496,,La Pimenterie,"RGW9+W4F, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=12204895470107698555,True,False,False,False,True,False,False,True,False,True,OPERATIONAL,3.4,14,3.847307,11.5178035
497,,Cafe Jeremy Breakfast&Lunch,"VGR7+H3X, Yaoundé, Cameroon",,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=848358426383132234,False,False,False,False,True,False,False,True,False,True,OPERATIONAL,4.7,3,3.8915602,11.5126721
498,,237Grill Express,"Minfopra, Yaoundé, Cameroon",6 58 54 25 98,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=4709105525252960180,False,False,False,False,True,False,False,True,True,True,OPERATIONAL,0,0,3.8520601,11.4968278
499,,"Restaurant le normalien, Yaoundé","VG66+G2X, Rue Mpondo Akwa, Yaoundé, Cameroon",6 21 14 63 18,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=4222605179051899109,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,3.5,127,3.861351000000001,11.5101099
500,,La Fiesta Bar Restaurant,"QFVV+24C, Yaoundé, Cameroon",,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=135278622975909945,True,False,False,False,False,False,True,True,False,True,OPERATIONAL,5,2,3.7925721,11.492753
501,,Le Bistrot Latin,"2PG2+52M, Douala, Cameroon",6 99 69 59 69,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=16547013038681736168,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,4.2,486,4.025471899999999,9.7000317
502,,Restaurant-Bar Mimoza,"0405, Yaoundé, Cameroon",6 51 08 37 43,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=14718200864715694380,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,5,3,3.8118597,11.491233
503,,Le Kafé Des Rois,"Rue 1258, Yaoundé, Cameroon",6 96 81 60 16,"- restaurant
- cafe
- point_of_interest
- store
- food
- establishment",https://maps.google.com/?cid=6125666372819939383,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,4.6,25,3.8693562,11.5286209
504,,Boulangerie Felux,"VFCW+G63, N3, Yaoundé, Cameroon",6 76 20 22 32,"- bakery
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=8281959617646764017,False,True,False,False,False,False,False,True,True,True,OPERATIONAL,3.4,175,3.87125,11.4955523
505,,Boulangerie Cameroon Française,"VF2Q+X9X, Yaoundé, Cameroon",6 94 70 54 45,"- bakery
- point_of_interest
- store
- food
- establishment",https://maps.google.com/?cid=9078172262445197772,False,False,False,False,False,False,False,True,True,True,OPERATIONAL,3.7,491,3.852484,11.4884719
506,,Restaurant Aribot,"XG4M+RFJ, Yaoundé, Cameroon",6 72 17 44 44,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=3754352411580114572,False,False,False,True,True,False,False,True,False,True,OPERATIONAL,4.7,3,3.9570942,11.5336265
507,,LE PEPEH,"Boulevard de L'U.R.S.S, Yaoundé, Cameroon",6 58 40 90 73,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=6483860517941882119,True,True,True,True,True,True,True,True,False,True,OPERATIONAL,4.4,60,3.8941137,11.5134891
508,,QUICK RESTAURANT,"RFHJ+WF6, Yaoundé, Cameroon",,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=10486966175967224403,True,False,True,True,True,False,True,True,False,True,OPERATIONAL,3.4,13,3.8297883,11.4811475
509,,Glory Pastries,"Mbankolo Mbankolo YAOUNDE 2 Mbankolo, Yaoundé, Cameroon",6 50 62 89 99,"- bakery
- food
- point_of_interest
- store
- establishment",https://maps.google.com/?cid=16654583108999550958,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,5,1,3.7900296,11.3994127
510,,Chips and Chicken Fast Food,"Carrefour Lycée de Ngoa-Ekellé, Yaoundé, Cameroon",6 57 64 98 82,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=13095582423011023941,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,3.4,388,3.8588228,11.504828
511,,JAMES GAEL (RESTAURANT),"Yaoundé, Cameroon",6 91 02 05 64,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6170111322753927626,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,4.7,24,3.8810731,11.5385497
512,,Non glacé bar,"RF6C+4M2, Yaoundé, Cameroon",,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=16769309618709949478,True,False,False,False,False,False,True,False,False,True,OPERATIONAL,3,1,3.810269,11.4716456
513,,St Claire bakery,"RFPX+JJP New Road Nsimeyong, Yaoundé, Cameroon",,"- bakery
- point_of_interest
- store
- food
- establishment",https://maps.google.com/?cid=12263559357390635877,False,False,False,False,False,False,False,True,True,False,OPERATIONAL,5,1,3.8365847,11.4990823
514,,JNK Business. Restaurant Fast Food bio,"RFJF+8X8, Unnamed Rd, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6566711673257480609,True,False,False,True,True,False,False,True,False,True,OPERATIONAL,3,1,3.8307967,11.474967
515,,Le Coin Poulet / Chicken Spot Sarl,"Montée Scalom, Yaoundé, Cameroon",6 57 18 93 79,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=5541744977436118729,True,False,False,False,False,False,True,True,True,True,OPERATIONAL,4.6,279,3.8450638,11.4964813
516,,Le Click Lounge,"RFHH+GV4, Unnamed Rd, Yaoundé, Cameroon",6 97 86 89 66,"- night_club
- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=16880543489658594375,True,False,False,False,False,False,True,True,False,True,OPERATIONAL,3.9,25,3.8287744,11.4797051
517,,Nana Blaise Bar,"Mefou Akono (Borne 15 Mbadoumou, Cameroon",6 77 29 16 70,"- bar
- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=17911999363612420960,True,False,False,True,True,False,False,True,False,True,OPERATIONAL,3.4,65,3.8028859,11.453552
518,,O'Campus,"RGWC+FP3 Coron, Yaoundé, Cameroon",,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=10837484872016469503,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,5,2,3.846141199999999,11.5218077
519,,Abidjan Resto (Restaurant Ivoirien),"Bastos Yaoundé, derrière, le colisée, Yaoundé, Cameroon",6 98 86 89 67,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=7117069770077520818,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,3.8,46,3.8933214,11.5166381
520,,Club des dames,"VGPX+M47, Yaoundé, Cameroon",6 65 18 88 49,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6061881360052658279,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,5,1,3.8866651,11.5477875
521,,"LE BAB, Bar à Burger","83, Yaoundé, Cameroon",6 76 19 47 36,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6153424109687156050,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,4.6,5,3.840112099999999,11.4901233
522,,B-Delight,"Rail Obobogo, Yaoundé, Cameroon",6 55 16 20 26,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=16951273886540434107,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,4.4,17,3.8176632,11.4943687
523,,Delicious Fast-Food best deal,"20208, Yaoundé, Cameroon",6 99 03 70 64,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=17576654484946510892,False,False,False,True,False,False,False,False,True,False,OPERATIONAL,5,1,3.9034318,11.5452062
524,,AFRICAN STEAM,"RFRJ+2G2, Yaoundé, Cameroon",6 98 99 93 83,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=15167718346820130495,False,False,False,False,True,False,False,True,True,True,OPERATIONAL,0,0,3.839724699999999,11.4812175
525,,TOP MODEL CAFÉ,"VGF9+64R, Rue Yepdieu, Yaoundé, Cameroon",6 79 22 32 24,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=17269129985879778976,False,False,False,False,True,False,False,True,False,True,OPERATIONAL,4,1,3.8731187,11.5177662
526,,Boulangerie Notre Dame,"RFCC+PW5, Yaoundé, Cameroon",6 51 19 77 01,"- bakery
- food
- point_of_interest
- store
- establishment",https://maps.google.com/?cid=7544419817386595674,False,False,False,False,False,False,False,True,True,False,OPERATIONAL,2.9,34,3.821751900000001,11.472369
527,,ESTHA PIZZERIA,"VF3X+2CJ, Yaoundé, Cameroon",6 99 00 97 40,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=8346755094629933331,True,False,False,True,False,False,False,True,True,True,OPERATIONAL,2.5,2,3.852589499999999,11.4985287
528,,Le Titanium lounge,"VFXW+CRM golf club, Yaoundé, Cameroon",6 93 40 35 65,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=14739100934329133301,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,4.3,18,3.8985817,11.4970489
529,,Pastries(doughnuts),"Etoug ebe, Yaoundé, Cameroon",6 81 01 67 24,"- bakery
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=12533670278464061974,False,False,False,False,False,False,False,True,True,False,OPERATIONAL,0,0,3.850773,11.4811706
530,,The Yellow Lounge,"Simbock, Carrefour des Soeurs, Yaoundé, Cameroon",6 21 22 73 49,"- night_club
- bar
- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=7868393431417622842,True,False,False,False,False,False,True,True,False,True,OPERATIONAL,0,0,3.8154798,11.4753618
531,,Restaurant CHEZ FRED,"RFGR+9GQ, Yaoundé, Cameroon",6 95 64 44 95,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=8587146097806038312,True,False,False,False,True,False,False,True,False,True,OPERATIONAL,5,1,3.8259521,11.4913684
532,,Mâ c'est mo,"10058, Yaoundé, Cameroon",6 50 17 31 77,"- grocery_or_supermarket
- food
- store
- point_of_interest
- establishment",https://maps.google.com/?cid=12917801836581368305,False,False,False,False,False,False,False,False,True,False,OPERATIONAL,4.3,39,3.8875699,11.5008491
533,,Goût d'or,"INJS - Salle Moderne, Rte de L'Université, Yaoundé, Cameroon",6 97 60 00 23,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=13755675465580839620,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,0,0,3.8563825,11.504663
534,,Le Bourget Nsimeyong,"RFRW+382, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=4204396806362915678,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,3.7,10,3.8401383,11.4957694
535,,Poisson braisé à Yaoundé,"Unnamed Road, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=3331366377389891080,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,3.2,5,3.8874557,11.551351
536,,Les petits plats de Mamamie,"Montée Jouvence, Face du Click+, Yaoundé, Cameroon",6 96 77 60 31,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=14184689248031114552,True,False,False,False,True,False,False,True,True,True,OPERATIONAL,5,3,3.8294448,11.4823734
537,,Agro Bertrand,"+237696569982, Yaoundé, Cameroon",6 96 56 99 82,"- food
- point_of_interest
- establishment",https://maps.google.com/?cid=10739251595758005544,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,0,0,3.8480236,11.5020133
538,,L’Orient Rouge,"Bastos, Yaoundé, Cameroon",6 99 65 71 66,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=12312167241632375698,True,False,True,True,True,True,True,True,True,True,OPERATIONAL,3.9,252,3.894719299999999,11.5072909
539,,Chicken Rasta Farmer's,"690133547, Yaoundé, Cameroon",6 90 13 35 47,"- point_of_interest
- establishment",https://maps.google.com/?cid=9592363197230374152,False,False,False,False,False,False,False,False,False,False,OPERATIONAL,0,0,3.7816425,11.4586692
540,,Healthy Food by Sipy,"0000, Yaoundé, Cameroon",6 55 48 64 62,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=11926166104664798599,True,False,False,True,True,False,False,True,True,True,OPERATIONAL,4,1,3.813612499999999,11.471601
541,,Tropical Foods Cameroon,"Tropical Foods, Yaoundé, Cameroon",6 50 81 73 59,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=11049453706060279335,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,0,0,3.8649736,11.4621771
542,,Force du poulet,"VGRX+W5Q, Yaoundé, Cameroon",6 92 91 92 91,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=12545874705372682942,True,True,False,True,True,False,True,True,True,True,OPERATIONAL,3.6,232,3.8923349,11.5479763
543,,Patience pressing bar,"RFMC+HJW, Yaoundé, Cameroon",,"- bar
- point_of_interest
- establishment",https://maps.google.com/?cid=18346985918551327415,True,False,False,False,False,False,True,False,False,False,OPERATIONAL,0,0,3.8339928,11.4715658
544,,African Food Park,"Immeuble Tebela, Av. De L'Indépendance, Yaoundé, Cameroon",6 81 04 40 04,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=12217095065552560839,True,True,False,True,True,True,True,True,True,True,OPERATIONAL,3.8,20,3.8707013,11.5178417
545,,"God's Favour Restaurant,monte Mescam Yaounde,Cameroon","Monte Mescam,Simbock, Yaoundé, Cameroon",6 77 41 99 78,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=1961640331791614547,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,0,0,3.8142511,11.4662712
546,,Chez kao,"QFVV+Q44, Yaoundé, Cameroon",,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=6327913170968258346,False,False,False,False,True,False,False,True,False,True,OPERATIONAL,4.6,5,3.7946505,11.4928569
547,,Cafe Vienna Restaurant,"Yaoundé, Cameroon",6 75 28 47 42,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=16461589561975068607,True,True,True,True,True,False,True,True,True,True,OPERATIONAL,3.9,212,3.846184,11.5188838
548,,La touche de la lekié,"RG5J+42P, Yaoundé, Cameroon",6 93 74 62 92,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=15255724102003038824,False,False,False,True,False,False,False,False,False,False,OPERATIONAL,0,0,3.807844700000001,11.5300639
549,,KIM AVENUE - LE KIM CAFE - LE KIM HOUSE,"VGCP+Q9C, Yaoundé, Cameroon",(862) 333-4946,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=10146469076595172971,False,False,False,False,False,False,False,True,False,True,OPERATIONAL,3,2,3.8719467,11.5358836
550,,CFC Cameroon Fried Chicken,"VGP4+PCJ, Yaoundé, Cameroon",6 86 86 96 36,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=2032706184123107099,False,False,False,True,True,False,False,True,True,True,OPERATIONAL,4.5,8,3.8868305,11.5060663
551,,Flavours Restaurant,"VGM3+M9F, Yaoundé, Cameroon",6 77 65 28 01,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=13239399826047474464,True,True,True,True,True,True,True,True,True,True,OPERATIONAL,3.7,575,3.884199799999999,11.5034185
552,,Mami Lydia (Bar Restau Ndjino),"Yaoundé, Cameroon",6 77 20 19 60,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=4417691998308803669,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,4.5,24,3.8897406,11.5059557
553,,Fast food 🥑🥝,"Careful Mbalgong, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=5923723442619065233,False,False,False,False,False,False,False,True,False,False,OPERATIONAL,0,0,3.801674,11.4625949
554,,Damas Bistro,"Damas, Yaoundé, Cameroon",6 97 35 79 19,"- restaurant
- meal_takeaway
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=16897993604286464023,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,4.4,16,3.823164099999999,11.4892347
555,,Restaurant Eru,"VG9J+FQ5, Yaoundé, Cameroon",6 93 13 37 16,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=8116006440643251400,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,3,1,3.8686424,11.5319773
556,,Restaurant le Régal,"Nouvelle route Mimboman, Yaoundé, Cameroon",6 59 41 54 02,"- restaurant
- point_of_interest
- food
- establishment",https://maps.google.com/?cid=9419281263673280678,True,False,False,True,True,False,True,True,True,True,OPERATIONAL,3.9,31,3.8666902,11.5661151
557,,PALZURIA YAOUNDE HAPPY,"RG7J+423, Yaoundé, Cameroon",6 57 70 19 21,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=10217884183839987934,False,False,False,False,True,False,False,True,False,True,OPERATIONAL,5,2,3.8127572,11.5300564
558,,Maithé Café,"VG4C+WQJ, N2, Yaoundé, Cameroon",6 99 28 23 26,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=6452744910868445989,True,False,False,True,True,False,True,True,False,True,OPERATIONAL,4.4,5,3.8574998,11.5218513
559,,LE DINAR,"RF7F+9RW, Yaoundé, Cameroon",,"- restaurant
- food
- point_of_interest
- establishment",https://maps.google.com/?cid=7357660456733407988,True,True,False,True,True,False,False,True,False,True,OPERATIONAL,1,1,3.8134933,11.4745884
